date,cloud_provider,account_id,instance_id,instance_type,service_name,region,availability_zone,status,cpu_usage,memory_usage,storage_usage_gb,network_in_mb,network_out_mb,running_hours,daily_cost_usd,environment,project_name,team_name
2026-03-20,AWS,345678901234,i-0fa5f6b8a880627df,m5.xlarge,RDS,ap-southeast-1,ap-southeast-1b,Running,30.72,38.52,845.53,3186.09,1486.65,14.17,2.72,Production,Analytics Platform,Data Engineering
2025-10-20,AWS,345678901234,i-fdefd544fe436ef15,t3.medium,EC2,us-west-2,us-west-2b,Stopped,1.79,1.9,713.33,1.58,3.31,0.34,0.1,Production,Analytics Platform,QA Automation
2025-11-08,AWS,345678901234,i-8c741df1bc5e3ea00,t3.medium,S3,us-west-2,us-west-2a,Running,76.57,42.21,74.6,4088.37,3076.24,17.82,0.71,UAT,Cloud Migration,DevOps
2025-12-31,AWS,234567890123,i-591093a9ef4e863a5,c5.large,EC2,us-west-2,us-west-2b,Stopped,1.56,0.27,45.24,3.45,0.97,0.45,0.1,QA,Inventory System,DevOps
2026-02-10,AWS,234567890123,i-a500879d31b8b313e,t3.small,ECS,ap-south-1,ap-south-1b,Stopped,0.54,1.27,78.87,0.44,2.58,0.32,0.1,QA,Inventory System,DevOps
2026-06-28,AWS,234567890123,i-d77ad740d11f1dcf3,m5.large,EC2,ap-south-1,ap-south-1a,Running,82.94,56.99,699.34,2074.28,813.1,16.15,1.55,Development,Analytics Platform,QA Automation
2026-03-05,AWS,345678901234,i-6e36fc9a5138f96b1,c5.large,Lambda,ap-southeast-1,ap-southeast-1b,Stopped,1.37,0.26,348.03,2.75,3.79,0.25,0.1,QA,Customer360,Data Engineering
2026-03-06,AWS,123456789012,i-296b6d455786351e2,t3.micro,RDS,ap-southeast-1,ap-southeast-1b,Running,86.97,44.8,188.12,4983.9,4785.81,21.64,0.22,Production,Cloud Migration,AI & ML
2025-09-01,AWS,234567890123,i-b309c7c3af256e017,m5.xlarge,ECS,ap-south-1,ap-south-1b,Stopped,1.03,0.4,725.54,1.42,2.48,1.76,0.1,Development,Recommendation Engine,DevOps
2026-02-27,AWS,123456789012,i-ead4d6df146afca5e,t3.medium,EC2,us-west-2,us-west-2b,Running,89.87,34.95,151.34,4181.17,1999.08,9.8,0.39,Development,Analytics Platform,Platform Engineering
2026-01-06,AWS,234567890123,i-7a817cc72eee2fea3,t3.medium,RDS,ap-southeast-1,ap-southeast-1b,Stopped,0.97,0.61,537.8,4.6,2.94,1.07,0.1,UAT,Customer360,Backend
2026-03-31,AWS,234567890123,i-8e0f401c84ac0ffdc,t3.medium,ECS,us-east-1,us-east-1a,Stopped,0.94,0.77,63.02,2.56,1.62,0.13,0.1,UAT,Payment Gateway,DevOps
2025-11-16,AWS,123456789012,i-35f132f40ddb1d7fc,t3.small,RDS,us-west-2,us-west-2b,Running,24.79,35.35,245.13,1618.75,837.51,23.79,0.48,Development,Customer360,AI & ML
2025-08-28,AWS,234567890123,i-b3b6fecf8d2db5dd2,m5.large,EC2,us-east-1,us-east-1b,Stopped,1.9,0.7,807.38,1.77,0.64,0.18,0.1,Production,Cloud Migration,Data Engineering
2025-10-30,AWS,345678901234,i-dd24a2eeb454d1349,t3.medium,RDS,ap-south-1,ap-south-1b,Running,26.47,67.29,169.08,988.42,2356.7,22.57,0.9,QA,Customer360,AI & ML
2026-07-28,AWS,234567890123,i-651c69c3bf2e64160,m5.xlarge,Lambda,ap-south-1,ap-south-1a,Stopped,1.59,1.13,702.17,1.43,4.49,1.41,0.1,UAT,Cloud Migration,DevOps
2025-08-11,AWS,345678901234,i-31cf81b7206f2e1bd,t3.small,EKS,ap-south-1,ap-south-1b,Stopped,0.93,0.77,659.29,3.88,1.1,1.35,0.1,Production,Cloud Migration,QA Automation
2026-05-03,AWS,345678901234,i-f7be96953b162e0f4,m5.large,EKS,ap-south-1,ap-south-1a,Stopped,0.86,1.83,31.65,1.69,1.44,1.61,0.1,UAT,Inventory System,DevOps
2025-11-24,AWS,345678901234,i-a708c7e8a908b713e,m5.xlarge,S3,ap-southeast-1,ap-southeast-1a,Stopped,0.14,0.03,629.27,2.93,0.05,0.18,0.1,UAT,Analytics Platform,Data Engineering
2025-09-02,AWS,234567890123,i-5ebe98d7929da2227,t3.small,S3,us-west-2,us-west-2a,Running,46.71,45.81,851.63,1574.89,1431.8,21.73,0.43,UAT,Recommendation Engine,QA Automation
2025-12-10,AWS,123456789012,i-9ae6fbf3eea29130a,c5.large,S3,us-west-2,us-west-2a,Stopped,0.4,0.57,110.94,4.15,1.85,1.13,0.1,QA,Payment Gateway,Platform Engineering
2025-09-14,AWS,234567890123,i-4f6fc67728da23ddb,c5.large,Lambda,eu-west-1,eu-west-1a,Running,19.83,85.0,686.76,568.54,4394.38,12.47,1.06,Production,Inventory System,DevOps
2025-09-26,AWS,123456789012,i-304c3a69e7bb5d234,m5.xlarge,Lambda,us-east-1,us-east-1c,Running,40.87,78.98,334.72,2048.82,1583.77,13.89,2.67,UAT,Inventory System,AI & ML
2025-12-27,AWS,234567890123,i-a497fe4941a938f6f,t3.medium,ECS,us-west-2,us-west-2b,Stopped,1.83,0.74,188.92,1.33,1.13,0.45,0.1,QA,Cloud Migration,Platform Engineering
2025-10-21,AWS,123456789012,i-a92db2c47338f273a,t3.micro,EKS,us-east-1,us-east-1a,Running,65.05,40.61,170.8,1074.17,364.35,15.88,0.16,Development,Analytics Platform,DevOps
2025-11-12,AWS,123456789012,i-ead4d6df146afca5e,m5.xlarge,S3,ap-southeast-1,ap-southeast-1a,Stopped,1.6,1.24,608.13,1.59,0.55,1.86,0.1,Production,Customer360,Backend
2026-02-01,AWS,345678901234,i-c024fd2287b21cc91,t3.micro,Lambda,eu-west-1,eu-west-1a,Running,63.3,69.34,42.98,1084.63,4556.87,16.95,0.17,Development,Inventory System,Data Engineering
2026-05-23,AWS,345678901234,i-2406eb1ff00d00890,t3.medium,EKS,us-west-2,us-west-2b,Stopped,1.8,0.67,339.31,4.08,1.39,0.62,0.1,Production,Analytics Platform,Backend
2026-05-21,AWS,123456789012,i-cd82311a7fb108c9c,m5.xlarge,EKS,ap-southeast-1,ap-southeast-1a,Running,87.01,56.44,769.51,1353.18,2429.51,8.17,1.57,Development,Inventory System,Data Engineering
2025-08-21,AWS,234567890123,i-1ae74f29ed2f94497,m5.xlarge,EKS,eu-west-1,eu-west-1b,Stopped,1.37,1.4,213.78,4.38,2.47,1.61,0.1,QA,Inventory System,DevOps
2026-03-06,AWS,123456789012,i-9b04171db6662a6fe,c5.large,RDS,us-east-1,us-east-1b,Stopped,1.47,0.64,374.96,1.9,1.11,0.95,0.1,QA,Cloud Migration,QA Automation
2025-12-27,AWS,123456789012,i-9e44d9a6669b45a3b,t3.medium,Lambda,us-west-2,us-west-2b,Stopped,0.92,1.39,471.06,0.2,1.73,1.86,0.1,UAT,Recommendation Engine,Backend
2026-02-24,AWS,123456789012,i-29eb71eadeeddbfa8,t3.micro,S3,ap-south-1,ap-south-1b,Running,15.12,20.43,340.74,3036.19,1943.13,15.73,0.16,Production,Recommendation Engine,Backend
2026-07-05,AWS,234567890123,i-5233f726daca34a61,t3.small,EKS,eu-west-1,eu-west-1b,Running,56.45,31.45,678.34,4430.48,2822.77,11.57,0.23,Production,Payment Gateway,Backend
2026-04-24,AWS,123456789012,i-aa9da53e1f7077e67,t3.small,Lambda,us-east-1,us-east-1b,Running,39.1,21.38,689.94,4833.04,2409.69,18.3,0.37,Production,Recommendation Engine,Data Engineering
2026-01-07,AWS,123456789012,i-77ebce4b0f39d234b,t3.small,EKS,us-east-1,us-east-1b,Running,39.07,34.42,177.76,3973.98,117.66,12.3,0.25,Development,Inventory System,Platform Engineering
2026-05-16,AWS,345678901234,i-898f425d8d9f2b87f,t3.small,S3,eu-west-1,eu-west-1a,Running,43.4,60.36,268.42,3440.74,2963.28,15.74,0.31,Development,Cloud Migration,Data Engineering
2025-08-20,AWS,123456789012,i-440204fd424ded5ed,t3.medium,EC2,ap-south-1,ap-south-1b,Stopped,0.52,0.34,665.95,0.03,3.01,0.98,0.1,Development,Analytics Platform,Backend
2026-04-08,AWS,123456789012,i-fbe3370ab9b315f4d,m5.xlarge,EKS,us-west-2,us-west-2a,Running,73.68,86.24,49.22,3426.47,4177.97,19.57,3.76,Development,Payment Gateway,DevOps
2026-04-06,AWS,234567890123,i-6ee7b3bb1c863e260,t3.medium,S3,ap-southeast-1,ap-southeast-1b,Stopped,0.87,0.82,109.92,2.94,2.84,1.2,0.1,Development,Customer360,Platform Engineering
2026-05-22,AWS,123456789012,i-f903d48bcb1c16b92,m5.xlarge,ECS,ap-south-1,ap-south-1b,Stopped,0.75,0.39,741.89,0.44,2.62,1.86,0.1,Production,Customer360,DevOps
2026-07-23,AWS,123456789012,i-9212cccf1052fda31,t3.small,RDS,ap-southeast-1,ap-southeast-1a,Stopped,0.22,0.99,235.69,3.5,4.06,1.18,0.1,UAT,Recommendation Engine,QA Automation
2026-03-01,AWS,345678901234,i-5fe06961751b70528,t3.medium,S3,ap-south-1,ap-south-1b,Stopped,0.85,1.76,745.23,4.62,1.67,1.49,0.1,Development,Analytics Platform,Data Engineering
2025-12-01,AWS,234567890123,i-5a45451d99e953460,m5.xlarge,S3,ap-southeast-1,ap-southeast-1a,Running,12.44,79.26,242.22,2309.01,4239.5,11.5,2.21,QA,Analytics Platform,DevOps
2025-12-26,AWS,234567890123,i-f03be771ac3c890be,t3.micro,EKS,eu-west-1,eu-west-1b,Running,24.68,74.12,514.78,705.01,3624.6,20.3,0.2,Development,Recommendation Engine,AI & ML
2025-09-09,AWS,123456789012,i-dd4f0cd29458ce9e9,c5.large,EC2,ap-south-1,ap-south-1b,Running,27.84,76.97,706.46,1825.38,2828.45,23.83,2.03,Production,Recommendation Engine,Data Engineering
2026-07-19,AWS,234567890123,i-ab8f67897996fafb8,t3.small,Lambda,eu-west-1,eu-west-1b,Stopped,0.46,0.5,63.35,3.58,0.01,0.36,0.1,Development,Customer360,Platform Engineering
2026-05-17,AWS,345678901234,i-dc0668235ba6e38fa,c5.large,EC2,ap-southeast-1,ap-southeast-1a,Running,28.48,56.68,695.46,3708.32,565.98,12.52,1.06,UAT,Customer360,Platform Engineering
2026-05-29,AWS,234567890123,i-3712da86a78c49ea2,c5.large,RDS,ap-southeast-1,ap-southeast-1a,Stopped,1.82,1.34,62.73,0.77,1.38,1.95,0.1,Production,Recommendation Engine,AI & ML
2026-03-27,AWS,345678901234,i-4d74dddeb0e4022aa,c5.large,Lambda,us-west-2,us-west-2a,Stopped,1.44,1.36,579.52,3.39,0.33,1.41,0.1,Development,Recommendation Engine,DevOps
2026-03-17,AWS,123456789012,i-73f67ab8d812bbef3,t3.medium,S3,ap-southeast-1,ap-southeast-1b,Stopped,0.74,0.54,306.88,4.6,4.58,1.15,0.1,QA,Inventory System,Backend
2025-10-29,AWS,234567890123,i-9f6342e5e2ab29955,c5.large,Lambda,us-west-2,us-west-2b,Stopped,1.84,1.23,141.69,3.64,0.52,1.33,0.1,Production,Customer360,Platform Engineering
2025-09-11,AWS,234567890123,i-304c3a69e7bb5d234,t3.small,EC2,ap-southeast-1,ap-southeast-1b,Running,49.31,67.5,360.35,4526.26,1478.79,11.96,0.24,Production,Customer360,DevOps
2026-07-16,AWS,345678901234,i-25129f0d4ff3c060d,m5.xlarge,Lambda,us-east-1,us-east-1c,Running,86.27,63.9,642.3,2304.78,1561.35,12.35,2.37,Development,Analytics Platform,Platform Engineering
2025-12-01,AWS,123456789012,i-5f3df97610b8b5512,m5.xlarge,EC2,ap-south-1,ap-south-1b,Stopped,0.19,1.61,255.47,4.01,1.42,0.16,0.1,QA,Recommendation Engine,QA Automation
2026-07-27,AWS,234567890123,i-9cd7f78df0cac5e40,t3.micro,S3,ap-south-1,ap-south-1a,Running,20.71,89.31,886.16,2985.67,3537.86,20.03,0.2,UAT,Inventory System,QA Automation
2026-06-25,AWS,234567890123,i-b6997ebf6740d07b0,t3.medium,RDS,ap-southeast-1,ap-southeast-1b,Stopped,1.88,0.95,891.58,1.45,2.84,1.29,0.1,QA,Recommendation Engine,QA Automation
2026-07-05,AWS,345678901234,i-f26146425672de956,t3.micro,EC2,eu-west-1,eu-west-1b,Running,57.23,48.47,642.75,871.02,1300.58,17.47,0.17,QA,Payment Gateway,Data Engineering
2026-01-10,AWS,345678901234,i-14bf964c617ea48a1,m5.large,S3,eu-west-1,eu-west-1b,Stopped,0.04,1.45,287.45,4.91,2.66,1.96,0.1,Production,Recommendation Engine,DevOps
2026-02-01,AWS,345678901234,i-4ea40a9f94ea3f143,t3.medium,Lambda,ap-south-1,ap-south-1b,Running,66.17,26.16,615.42,2022.51,4658.27,10.22,0.41,QA,Recommendation Engine,Data Engineering
2025-09-04,AWS,234567890123,i-3593c52084eb5616e,t3.micro,S3,ap-southeast-1,ap-southeast-1a,Running,31.16,53.3,215.01,2122.85,2103.65,9.95,0.1,QA,Payment Gateway,QA Automation
2026-06-21,AWS,234567890123,i-e5cb04ff3de128a07,m5.large,EKS,ap-south-1,ap-south-1a,Stopped,0.96,0.02,658.04,1.8,2.71,0.76,0.1,QA,Recommendation Engine,DevOps
2026-05-27,AWS,123456789012,i-7a9ceb98bfe3fa6ba,c5.large,RDS,ap-south-1,ap-south-1b,Running,58.08,41.33,765.56,3712.58,390.27,14.71,1.25,UAT,Payment Gateway,Backend
2026-06-10,AWS,345678901234,i-0698299a03aac056a,c5.large,EKS,ap-southeast-1,ap-southeast-1b,Stopped,0.06,0.14,51.01,4.16,0.74,1.12,0.1,Production,Inventory System,AI & ML
2025-11-23,AWS,234567890123,i-4ac0916cdab473c0e,m5.xlarge,EC2,us-west-2,us-west-2a,Running,38.5,26.68,702.11,3337.58,3132.45,11.38,2.18,Production,Analytics Platform,Backend
2026-06-06,AWS,345678901234,i-a76c8beec01904909,t3.micro,S3,ap-southeast-1,ap-southeast-1b,Running,23.26,23.17,339.87,1624.14,650.86,17.6,0.18,Development,Cloud Migration,DevOps
2025-08-31,AWS,123456789012,i-18f606c38f5652424,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1a,Stopped,1.57,1.24,519.34,1.11,3.5,0.27,0.1,Production,Cloud Migration,Platform Engineering
2025-10-13,AWS,123456789012,i-b5d07919e4fab6317,c5.large,RDS,us-west-2,us-west-2a,Running,90.22,40.63,271.57,769.56,2163.35,9.98,0.85,Development,Customer360,DevOps
2025-11-11,AWS,345678901234,i-ef7bcd5c2972284c4,c5.large,EKS,ap-south-1,ap-south-1a,Stopped,0.95,1.8,157.98,1.92,1.68,0.79,0.1,Development,Payment Gateway,Data Engineering
2025-11-25,AWS,345678901234,i-834aefe227e4f8550,m5.large,EC2,us-east-1,us-east-1a,Running,12.0,55.17,731.04,3291.35,4557.12,8.25,0.79,UAT,Analytics Platform,DevOps
2026-06-21,AWS,123456789012,i-d17408d946a7c7fa8,t3.small,EKS,ap-south-1,ap-south-1a,Running,20.99,63.17,754.83,2298.4,4032.36,21.27,0.43,QA,Customer360,QA Automation
2025-10-03,AWS,345678901234,i-a4248ac9ed336de7d,t3.medium,S3,us-west-2,us-west-2b,Stopped,0.93,1.33,614.42,3.75,3.5,1.02,0.1,UAT,Payment Gateway,Data Engineering
2026-02-27,AWS,123456789012,i-df128c4d670cbffba,t3.medium,Lambda,us-west-2,us-west-2b,Running,51.23,48.83,743.82,3128.54,1595.79,17.85,0.71,UAT,Customer360,Data Engineering
2025-10-11,AWS,234567890123,i-15e40c69a23574dae,t3.medium,Lambda,us-east-1,us-east-1b,Stopped,0.35,1.21,256.66,1.89,0.59,1.71,0.1,Production,Payment Gateway,Backend
2026-01-19,AWS,345678901234,i-44d19965f03b21df9,t3.small,EKS,eu-west-1,eu-west-1b,Running,89.7,72.16,475.37,3789.89,2292.81,18.12,0.36,QA,Recommendation Engine,DevOps
2026-04-08,AWS,345678901234,i-a497fe4941a938f6f,t3.medium,RDS,ap-southeast-1,ap-southeast-1b,Stopped,1.26,1.1,602.24,0.44,2.02,1.67,0.1,UAT,Customer360,Data Engineering
2026-01-02,AWS,123456789012,i-72eb231645ae36f2e,t3.small,S3,us-east-1,us-east-1c,Running,71.8,43.5,793.6,483.0,256.42,22.01,0.44,Development,Analytics Platform,Platform Engineering
2026-05-25,AWS,234567890123,i-9e1b429ad564b858f,t3.medium,Lambda,ap-southeast-1,ap-southeast-1a,Stopped,1.36,1.76,203.21,4.67,0.14,1.24,0.1,UAT,Analytics Platform,Platform Engineering
2026-05-09,AWS,345678901234,i-a708c7e8a908b713e,c5.large,RDS,ap-southeast-1,ap-southeast-1a,Running,66.69,38.17,710.16,1491.08,4163.88,15.09,1.28,QA,Analytics Platform,QA Automation
2026-01-09,AWS,234567890123,i-302b2ac09dc275c54,c5.large,S3,eu-west-1,eu-west-1a,Running,57.8,68.06,863.37,3951.16,294.48,8.7,0.74,Production,Recommendation Engine,DevOps
2025-10-09,AWS,234567890123,i-9cd7f78df0cac5e40,m5.large,Lambda,ap-southeast-1,ap-southeast-1a,Running,86.58,24.15,348.76,2217.37,4498.94,9.93,0.95,Production,Analytics Platform,DevOps
2025-11-28,AWS,345678901234,i-b6ab095be4e176b42,m5.large,RDS,us-east-1,us-east-1a,Stopped,0.98,1.24,659.22,1.54,2.66,0.13,0.1,UAT,Customer360,DevOps
2026-01-27,AWS,123456789012,i-9e7d9d62fb50f3ce2,m5.large,ECS,us-east-1,us-east-1a,Running,23.1,28.28,108.91,4922.53,838.4,8.23,0.79,Production,Inventory System,Data Engineering
2026-06-10,AWS,234567890123,i-e234c21d4798acaae,m5.large,ECS,us-west-2,us-west-2a,Stopped,1.56,0.62,786.9,4.9,4.87,1.94,0.1,Production,Payment Gateway,AI & ML
2025-10-31,AWS,123456789012,i-f03be771ac3c890be,t3.medium,S3,us-east-1,us-east-1c,Running,53.22,70.89,539.68,2338.34,1757.73,8.63,0.35,QA,Cloud Migration,QA Automation
2025-12-06,AWS,345678901234,i-38f2bfd8f3b08514a,t3.medium,EC2,us-east-1,us-east-1c,Running,23.14,38.94,174.19,3284.35,2291.3,22.74,0.91,QA,Analytics Platform,Data Engineering
2026-04-02,AWS,123456789012,i-25129f0d4ff3c060d,t3.medium,ECS,us-west-2,us-west-2b,Stopped,0.78,1.29,509.55,1.85,2.1,0.12,0.1,QA,Payment Gateway,Backend
2026-03-17,AWS,234567890123,i-53c1758926fd3b23a,m5.xlarge,RDS,us-west-2,us-west-2b,Running,10.77,77.1,450.97,763.72,2671.23,22.24,4.27,Production,Payment Gateway,Platform Engineering
2026-05-24,AWS,123456789012,i-d26e6dfb1529c4056,m5.large,ECS,ap-southeast-1,ap-southeast-1a,Stopped,1.72,0.84,116.77,2.68,3.38,0.01,0.1,Development,Customer360,QA Automation
2025-12-06,AWS,345678901234,i-d80f0acca3f36afa5,t3.medium,RDS,ap-south-1,ap-south-1a,Stopped,0.41,0.42,575.2,0.2,1.72,1.61,0.1,Production,Cloud Migration,Data Engineering
2026-01-30,AWS,234567890123,i-1f88cb6915292c348,m5.xlarge,ECS,us-west-2,us-west-2a,Running,73.12,39.15,111.27,1188.31,3741.92,20.86,4.01,Development,Customer360,Backend
2026-03-02,AWS,123456789012,i-7fd633dbdde131ca3,t3.small,EKS,eu-west-1,eu-west-1a,Running,89.28,24.11,53.57,1007.05,1984.14,19.93,0.4,UAT,Analytics Platform,Data Engineering
2025-09-10,AWS,345678901234,i-3a7399f9860c691ef,t3.micro,RDS,ap-south-1,ap-south-1a,Stopped,0.75,0.86,417.19,3.96,4.7,1.82,0.1,QA,Cloud Migration,DevOps
2025-09-30,AWS,234567890123,i-810a485ed03241b4d,t3.medium,RDS,us-east-1,us-east-1b,Stopped,0.57,0.5,513.86,1.67,0.18,0.47,0.1,UAT,Customer360,DevOps
2025-09-01,AWS,345678901234,i-34dd221d4f6e2bcc8,m5.large,Lambda,us-east-1,us-east-1b,Running,93.8,82.03,87.51,2333.22,3460.12,10.53,1.01,QA,Customer360,QA Automation
2025-08-28,AWS,234567890123,i-ffe5b54f511210d47,t3.medium,EKS,us-east-1,us-east-1a,Stopped,1.91,0.46,526.99,3.21,4.68,0.97,0.1,QA,Cloud Migration,Platform Engineering
2026-03-30,AWS,345678901234,i-76625efae7dc1cac1,t3.micro,EC2,eu-west-1,eu-west-1a,Stopped,0.87,0.42,693.75,2.49,2.24,1.76,0.1,Production,Cloud Migration,Data Engineering
2026-01-22,AWS,123456789012,i-01071fbc451d7a7da,t3.micro,RDS,ap-south-1,ap-south-1a,Running,23.31,73.94,822.12,4044.45,4988.56,8.19,0.08,QA,Customer360,QA Automation
2025-09-13,AWS,123456789012,i-c7c3359f3b98315ac,m5.large,EC2,ap-southeast-1,ap-southeast-1b,Running,29.32,33.57,111.25,2538.82,4924.9,16.7,1.6,Production,Payment Gateway,AI & ML
2025-08-13,AWS,345678901234,i-d26e6dfb1529c4056,t3.micro,EKS,us-west-2,us-west-2a,Running,41.96,25.32,71.63,2054.73,2574.66,17.95,0.18,UAT,Inventory System,Data Engineering
2025-08-21,AWS,345678901234,i-a4248ac9ed336de7d,m5.large,EKS,us-east-1,us-east-1a,Running,19.58,88.04,770.09,486.03,4183.41,17.73,1.7,Development,Customer360,DevOps
2025-11-06,AWS,234567890123,i-0f4c776f7eea2a6dd,m5.xlarge,RDS,ap-southeast-1,ap-southeast-1b,Stopped,1.95,1.09,530.62,3.02,4.74,0.63,0.1,UAT,Cloud Migration,Backend
2026-04-07,AWS,234567890123,i-c1676e7c69dc5b824,m5.xlarge,EC2,us-east-1,us-east-1b,Stopped,1.92,0.52,540.37,4.88,0.84,1.42,0.1,UAT,Customer360,Data Engineering
2025-12-23,AWS,345678901234,i-38f4609d384d33933,m5.xlarge,RDS,us-east-1,us-east-1c,Stopped,1.56,1.07,532.86,3.24,3.61,1.77,0.1,Production,Customer360,Data Engineering
2026-08-02,AWS,123456789012,i-cf92d13c56d8bfb1c,t3.small,Lambda,ap-southeast-1,ap-southeast-1b,Running,60.01,62.26,575.94,895.07,677.55,11.73,0.23,UAT,Recommendation Engine,AI & ML
2026-01-17,AWS,123456789012,i-96414f29e5e3f7765,m5.large,ECS,ap-southeast-1,ap-southeast-1a,Stopped,0.39,1.01,732.75,0.45,1.93,0.97,0.1,Production,Customer360,DevOps
2026-03-29,AWS,123456789012,i-20208611c9ddc2482,t3.medium,S3,us-west-2,us-west-2a,Stopped,0.3,0.41,412.36,3.03,3.22,1.81,0.1,Development,Customer360,DevOps
2026-06-21,AWS,345678901234,i-9c1a46715fc950cad,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1a,Stopped,0.68,1.08,529.17,3.87,3.44,0.96,0.1,Development,Customer360,QA Automation
2026-04-08,AWS,123456789012,i-3cbda4782790966c9,m5.large,EC2,us-east-1,us-east-1c,Running,58.4,54.26,246.1,2938.57,1485.51,15.07,1.45,QA,Customer360,AI & ML
2026-04-21,AWS,123456789012,i-29eb71eadeeddbfa8,t3.small,EKS,us-west-2,us-west-2a,Running,25.82,65.51,118.83,2972.04,1186.55,23.51,0.47,UAT,Recommendation Engine,Backend
2026-05-16,AWS,123456789012,i-6c905f032dd9d55b5,c5.large,Lambda,us-west-2,us-west-2a,Stopped,0.43,1.05,440.92,4.24,1.84,0.02,0.1,UAT,Analytics Platform,Platform Engineering
2025-12-25,AWS,123456789012,i-47214f0f17405193e,c5.large,EKS,us-west-2,us-west-2b,Stopped,1.95,0.4,145.41,2.53,3.98,0.88,0.1,QA,Cloud Migration,AI & ML
2026-02-25,AWS,234567890123,i-53c1758926fd3b23a,m5.large,EKS,us-west-2,us-west-2b,Stopped,1.19,1.72,882.18,1.21,3.76,0.01,0.1,Production,Recommendation Engine,AI & ML
2025-09-11,AWS,345678901234,i-38663c6e6a3d13ee4,t3.medium,EKS,ap-southeast-1,ap-southeast-1a,Stopped,1.25,0.54,196.89,3.18,2.2,0.42,0.1,QA,Analytics Platform,Data Engineering
2026-07-20,AWS,345678901234,i-cc3bbe5924a37935b,t3.medium,Lambda,ap-southeast-1,ap-southeast-1b,Running,29.89,24.41,832.3,372.21,1439.97,13.62,0.54,UAT,Payment Gateway,Backend
2026-06-26,AWS,123456789012,i-d6aa8e87aa6ea040f,t3.small,Lambda,us-west-2,us-west-2a,Running,18.98,80.39,609.52,2155.46,2063.03,16.85,0.34,UAT,Payment Gateway,Backend
2025-11-28,AWS,234567890123,i-a25fab6856f677867,m5.large,S3,us-west-2,us-west-2a,Stopped,1.2,0.75,897.17,2.43,2.52,1.18,0.1,UAT,Inventory System,DevOps
2026-01-07,AWS,123456789012,i-96414f29e5e3f7765,m5.large,S3,us-west-2,us-west-2a,Running,92.18,72.74,632.42,4351.48,4571.77,9.55,0.92,Production,Customer360,DevOps
2026-02-17,AWS,234567890123,i-9bd6f269819c723a8,m5.xlarge,ECS,ap-south-1,ap-south-1b,Running,68.3,27.5,183.59,2231.0,581.12,18.92,3.63,Production,Cloud Migration,Data Engineering
2026-01-02,AWS,123456789012,i-69df596e8604e2c7a,t3.small,EC2,us-west-2,us-west-2b,Stopped,1.92,1.75,709.83,2.22,3.22,0.72,0.1,QA,Inventory System,AI & ML
2026-06-16,AWS,123456789012,i-005dfc220e3bcbc50,m5.xlarge,S3,us-east-1,us-east-1b,Running,40.35,49.25,463.2,2524.28,617.16,14.95,2.87,QA,Analytics Platform,Backend
2026-05-16,AWS,345678901234,i-3a3e34fb912af3c9e,t3.medium,S3,us-west-2,us-west-2b,Running,17.93,83.31,553.05,4601.92,3242.4,11.48,0.46,Production,Analytics Platform,Data Engineering
2026-03-26,AWS,234567890123,i-637da0583c701f4b2,c5.large,EC2,eu-west-1,eu-west-1a,Running,71.94,87.99,377.68,4767.41,838.51,13.72,1.17,Development,Recommendation Engine,Data Engineering
2026-07-04,AWS,345678901234,i-781432bd71cdf7f92,t3.medium,RDS,ap-south-1,ap-south-1b,Stopped,0.67,1.12,229.86,4.54,4.07,1.79,0.1,Production,Analytics Platform,Data Engineering
2026-01-03,AWS,345678901234,i-ecb75d0f78db11fb3,c5.large,S3,us-east-1,us-east-1c,Stopped,1.31,1.8,325.23,2.92,1.61,0.07,0.1,Production,Customer360,QA Automation
2025-10-30,AWS,345678901234,i-15e40c69a23574dae,m5.large,S3,us-east-1,us-east-1b,Stopped,1.93,1.36,456.85,2.23,4.65,1.88,0.1,QA,Customer360,AI & ML
2026-02-20,AWS,123456789012,i-35f132f40ddb1d7fc,t3.micro,S3,us-east-1,us-east-1a,Stopped,1.13,1.68,685.15,3.28,1.33,0.53,0.1,UAT,Payment Gateway,Data Engineering
2025-08-16,AWS,234567890123,i-3712da86a78c49ea2,m5.xlarge,S3,ap-southeast-1,ap-southeast-1b,Stopped,1.57,1.51,702.31,1.95,1.9,0.24,0.1,UAT,Customer360,QA Automation
2026-07-11,AWS,345678901234,i-81634ff5511b96d8a,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Running,23.93,64.72,388.64,4092.47,4702.92,20.47,0.2,UAT,Recommendation Engine,Backend
2025-09-12,AWS,234567890123,i-102186d0f99f7c9e2,t3.small,EKS,us-east-1,us-east-1b,Stopped,1.89,0.57,225.76,0.22,1.06,1.24,0.1,UAT,Customer360,DevOps
2025-09-18,AWS,234567890123,i-bcfe11a3885ccb28c,t3.micro,EKS,ap-southeast-1,ap-southeast-1b,Stopped,0.1,1.4,707.65,0.23,4.75,0.18,0.1,Development,Customer360,Platform Engineering
2025-09-12,AWS,234567890123,i-fd54c7b2c1d0e2adc,t3.micro,ECS,ap-south-1,ap-south-1a,Running,57.41,41.29,798.82,1412.84,877.59,9.16,0.09,QA,Customer360,Backend
